TIME,RPM,CLT
344.24,3199,60
344.28,3206,60
344.32,3221,60
344.36,3218,60
344.4,3229,60
344.44,3206,60
344.48,3195,60
344.52,3213,60
344.56,3150,60
344.6,3149,60
344.64,3156,60
344.68,3151,60
344.72,3186,60
344.76,3171,60
344.8,3154,60
344.84,3165,60
344.88,3143,60
344.92,3167,60
344.96,3198,60
345,3196,60
345.04,3143,60
345.08,3184,60
345.12,3190,60
345.16,3212,60
345.2,3224,60
345.24,3211,60
345.28,3230,60
345.32,3204,60
345.36,3205,60
345.4,3144,60
345.44,3145,60
345.48,3148,60
345.52,3157,60
345.56,3153,60
345.6,3164,60
345.64,3164,60
345.68,3158,60
345.72,3186,60
345.76,3177,60
345.8,3161,60
345.84,3142,60
345.88,3127,60
345.92,3109,60
345.96,3118,60
346,3136,60
346.04,3151,60
346.08,3096,60
346.12,3109,60
346.16,3101,60
346.2,3120,60
346.24,3103,60
346.28,3107,60
346.32,3117,60
346.36,3103,60
346.4,3097,60
346.44,3127,60
346.48,3158,60
346.52,3124,60
346.56,3125,60
346.6,3132,60
346.64,3111,60
346.68,3124,60
346.72,3124,60
346.76,3137,60
346.8,3156,60
346.84,3155,60
346.88,3143,60
346.92,3188,60
346.96,3203,60
347,3191,60
347.04,3195,60
347.08,3197,60
347.12,3217,60
347.16,3202,60
347.2,3180,60
347.24,3179,60
347.28,3129,60
347.32,3125,60
347.36,3122,60
347.4,3151,60
347.44,3138,60
347.48,3152,60
347.52,3153,60
347.56,3158,60
347.6,3124,60
347.64,3121,60
347.68,3145,60
347.72,3181,60
347.76,3179,60
347.8,3174,60
347.84,3189,60
347.88,3170,60
347.92,3145,60
347.96,3168,60
348,3159,60
348.04,3169,60
348.08,3200,60
348.12,3160,60
348.16,3171,60
348.2,3183,60
348.24,3126,60
348.28,3130,60
348.32,3144,60
348.36,3158,60
348.4,3162,60
348.44,3171,60
348.48,3209,60
348.52,3215,60
348.56,3224,60
348.6,3255,60
348.64,3249,60
348.68,3236,60
348.72,3168,60
348.76,3203,60
348.8,3202,60
348.84,3166,60
348.88,3155,60
348.92,3123,60
348.96,3116,60
349,3103,60
349.04,3072,60
349.08,3092,60
349.12,3103,60
349.16,3078,60
349.2,3092,60
349.24,3060,60
349.28,3100,60
349.32,3073,60
349.36,3090,60
349.4,3101,60
349.44,3127,60
349.48,3146,60
349.52,3103,60
349.56,3123,60
349.6,3106,60
349.64,3133,60
349.68,3128,60
349.72,3129,60
349.76,3097,60
349.8,3114,60
349.84,3114,60
349.88,3087,60
349.92,3110,60
349.96,3136,60
350,3150,60
350.04,3144,60
350.08,3114,60
350.12,3115,60
350.16,3142,60
350.2,3099,60
350.24,3060,60
350.28,3044,60
350.32,3046,60
350.36,3029,60
350.4,3049,60
350.44,3064,60
350.48,3073,60
350.52,3091,60
350.56,3145,60
350.6,3107,60
350.64,3138,60
350.68,3138,60
350.72,3122,60
350.76,3097,60
350.8,3108,60
350.84,3127,60
350.88,3087,60
350.92,3103,60
350.96,3132,60
351,3063,60
351.04,3074,60
351.08,3133,60
351.12,3131,60
351.16,3124,60
351.2,3126,60
351.24,3115,60
351.28,3140,60
351.32,3128,60
351.36,3130,60
351.4,3083,60
351.44,3084,60
351.48,3079,60
351.52,3052,60
351.56,3073,60
351.6,3079,60
351.64,3106,60
351.68,3121,60
351.72,3132,60
351.76,3110,60
351.8,3103,60
351.84,3092,60
351.88,3028,60
351.92,3075,60
351.96,3097,60
352,3096,60
352.04,3064,60
352.08,3115,60
352.12,3080,60
352.16,3088,60
352.2,3089,60
352.24,3123,60
352.28,3076,60
352.32,3077,60
352.36,3081,60
352.4,3087,60
352.44,3085,60
352.48,3083,60
352.52,3056,60
352.56,3075,60
352.6,3100,60
352.64,3095,60
352.68,3104,60
352.72,3118,60
352.76,3083,60
352.8,3092,60
352.84,3117,60
352.88,3149,60
352.92,3132,60
352.96,3145,60
353,3134,60
353.04,3111,60
353.08,3096,60
353.12,3105,60
353.16,3125,60
353.2,3118,60
353.24,3087,60
353.28,3086,60
353.32,3115,60
353.36,3127,60
353.4,3129,60
353.44,3118,60
353.48,3125,60
353.52,3138,60
353.56,3129,60
353.6,3133,60
353.64,3116,60
353.68,3092,60
353.72,3085,60
353.76,3080,60
353.8,3118,60
353.84,3099,60
353.88,3129,60
353.92,3122,60
353.96,3145,60
354,3122,60
354.04,3120,60
354.08,3192,60
354.12,3186,60
354.16,3169,60
354.2,3182,60
354.24,3173,60
354.28,3156,60
354.32,3141,60
354.36,3140,60
354.4,3141,60
354.44,3128,60
354.48,3143,60
354.52,3133,60
354.56,3095,60
354.6,3073,60
354.64,3053,60
354.68,3042,60
354.72,3033,60
354.76,3018,60
354.8,3062,60
354.84,3065,60
354.88,3047,60
354.92,3081,60
354.96,3093,60
355,3115,60
355.04,3098,60
355.08,3073,60
355.12,3075,60
355.16,3103,60
355.2,3121,60
355.24,3118,60
355.28,3143,60
355.32,3127,60
355.36,3107,60
355.4,3106,60
355.44,3146,60
355.48,3168,60
355.52,3174,60
355.56,3184,60
355.6,3141,60
355.64,3127,60
355.68,3167,60
355.72,3182,60
355.76,3177,60
355.8,3176,60
355.84,3167,60
355.88,3143,60
355.92,3132,60
355.96,3097,60
356,3119,60
356.04,3124,60
356.08,3152,60
356.12,3140,60
356.16,3117,60
356.2,3161,60
356.24,3163,60
356.28,3173,60
356.32,3188,60
356.36,3224,60
356.4,3240,60
356.44,3252,60
356.48,3191,60
356.52,3169,60
356.56,3138,60
356.6,3160,60
356.64,3175,60
356.68,3192,60
356.72,3158,60
356.76,3113,60
356.8,3070,60
356.84,3072,60
356.88,3078,60
356.92,3066,60
356.96,3050,60
357,3032,60
357.04,3003,60
357.08,3036,60
357.12,3004,60
357.16,3015,60
357.2,3038,60
357.24,3048,60
357.28,3083,60
357.32,3126,60
357.36,3169,60
357.4,3176,60
357.44,3141,60
357.48,3174,60
357.52,3178,60
357.56,3180,60
357.6,3159,60
357.64,3190,60
357.68,3215,60
357.72,3158,60
357.76,3145,60
357.8,3120,60
357.84,3072,60
357.88,3093,60
357.92,3097,60
357.96,3146,60
358,3119,60
358.04,3102,60
358.08,3103,60
358.12,3102,60
358.16,3065,60
358.2,3040,60
358.24,3050,60
358.28,3079,60
358.32,3002,60
358.36,3002,60
358.4,3043,60
358.44,3005,60
358.48,3026,60
358.52,3066,60
358.56,3065,60
358.6,3075,60
358.64,3066,60
358.68,3065,60
358.72,3076,60
358.76,3036,60
358.8,3061,60
358.84,3066,60
358.88,3027,60
358.92,3069,60
358.96,3062,60
359,3013,60
359.04,3052,60
359.08,3027,60
359.12,3035,60
359.16,3083,60
359.2,3114,60
359.24,3081,60
359.28,3050,60
359.32,3065,60
359.36,3099,60
359.4,3095,60
359.44,3103,60
359.48,3097,60
359.52,3127,60
359.56,3121,60
359.6,3143,60
359.64,3126,60
359.68,3080,60
359.72,3084,60
359.76,3098,60
359.8,3106,60
359.84,3108,60
359.88,3097,60
359.92,3112,60
359.96,3083,60
360,3096,60
360.04,3079,60
360.08,3095,60
360.12,3083,60
360.16,3108,60
360.2,3120,60
360.24,3144,60
360.28,3097,60
360.32,3086,60
360.36,3071,60
360.4,3069,60
360.44,3075,60
360.48,3069,60
360.52,3113,60
360.56,3053,60
360.6,3050,60
360.64,3046,60
360.68,3029,60
360.72,3071,60
360.76,3092,60
360.8,3120,60
360.84,3131,60
360.88,3111,60
360.92,3090,60
360.96,3131,60
361,3117,60
361.04,3160,60
361.08,3109,60
361.12,3102,60
361.16,3116,60
361.2,3133,60
361.24,3136,60
361.28,3157,60
361.32,3143,60
361.36,3134,60
361.4,3130,60
361.44,3157,60
361.48,3165,60
361.52,3174,60
361.56,3180,60
361.6,3171,60
361.64,3165,60
361.68,3197,60
361.72,3213,60
361.76,3172,60
361.8,3171,60
361.84,3178,60
361.88,3203,60
361.92,3236,60
361.96,3246,60
362,3228,60
362.04,3237,60
362.08,3170,60
362.12,3184,60
362.16,3162,60
362.2,3163,60
362.24,3182,60
362.28,3179,60
362.32,3156,60
362.36,3148,60
362.4,3128,60
362.44,3108,60
362.48,3136,60
362.52,3171,60
362.56,3147,60
362.6,3149,60
362.64,3164,60
362.68,3166,60
362.72,3189,60
362.76,3210,60
362.8,3220,60
362.84,3223,60
362.88,3197,60
362.92,3188,60
362.96,3169,60
363,3202,60
363.04,3168,60
363.08,3193,60
363.12,3123,60
363.16,3156,60
363.2,3147,60
363.24,3170,60
363.28,3175,60
363.32,3147,60
363.36,3145,60
363.4,3153,60
363.44,3133,60
363.48,3134,60
363.52,3083,60
363.56,3092,60
363.6,3146,60
363.64,3165,60
363.68,3161,60
363.72,3167,60
363.76,3163,60
363.8,3171,60
363.84,3156,60
363.88,3141,60
363.92,3137,60
363.96,3144,60
364,3161,60
364.04,3147,60
364.08,3123,60
364.12,3112,60
364.16,3131,60
364.2,3085,60
364.24,3113,60
364.28,3147,60
364.32,3170,60
364.36,3174,60
364.4,3139,60
364.44,3145,60
364.48,3163,60
364.52,3125,60
364.56,3126,60
364.6,3173,60
364.64,3167,60
364.68,3186,60
364.72,3187,60
364.76,3170,60
364.8,3183,60
364.84,3202,60
364.88,3181,60
364.92,3157,60
364.96,3138,60
365,3131,60
365.04,3125,60
365.08,3156,60
365.12,3145,60
365.16,3120,60
365.2,3141,60
365.24,3121,60
365.28,3125,60
365.32,3112,60
365.36,3110,60
365.4,3130,60
365.44,3136,60
365.48,3098,60
365.52,3089,60
365.56,3118,60
365.6,3130,60
365.64,3087,60
365.68,3114,60
365.72,3103,60
365.76,3125,60
365.8,3163,60
365.84,3170,60
365.88,3172,60
365.92,3186,60
365.96,3130,60
366,3143,60
366.04,3106,60
366.08,3140,60
366.12,3141,60
366.16,3124,60
366.2,3143,60
366.24,3107,60
366.28,3130,60
366.32,3145,60
366.36,3167,60
366.4,3189,60
366.44,3221,60
366.48,3201,60
366.52,3199,60
366.56,3228,60
366.6,3195,60
366.64,3167,60
366.68,3192,60
366.72,3200,60
366.76,3211,60
366.8,3239,60
366.84,3246,60
366.88,3230,60
366.92,3227,60
366.96,3189,60
367,3171,60
367.04,3186,60
367.08,3200,60
367.12,3201,60
367.16,3171,60
367.2,3189,60
367.24,3203,60
367.28,3158,60
367.32,3168,60
367.36,3175,60
367.4,3185,60
367.44,3191,60
367.48,3202,60
367.52,3209,60
367.56,3196,60
367.6,3178,60
367.64,3135,60
367.68,3129,60
367.72,3114,60
367.76,3141,60
367.8,3161,60
367.84,3160,60
367.88,3164,60
367.92,3139,60
367.96,3138,60
368,3122,60
368.04,3151,60
368.08,3149,60
368.13,3162,60
368.17,3149,60
368.21,3154,60
368.25,3153,60
368.29,3137,60
368.33,3147,60
368.37,3151,60
368.41,3138,60
368.45,3169,60
368.49,3165,60
368.53,3177,60
368.57,3160,60
368.61,3158,60
368.65,3143,60
368.69,3167,61
368.73,3143,60
368.77,3128,60
368.81,3136,60
368.85,3172,60
368.89,3113,60
368.93,3125,60
368.97,3104,60
369.01,3119,60
369.05,3111,61
369.09,3133,61
369.13,3150,60
369.17,3129,60
369.21,3135,60
369.25,3125,60
369.29,3121,60
369.33,3135,60
369.37,3119,60
369.41,3120,60
369.45,3104,60
369.49,3081,60
369.53,3086,60
369.57,3084,60
369.61,3098,60
369.65,3082,60
369.69,3058,60
369.73,3077,60
369.77,3074,60
369.81,3039,60
369.85,3052,60
369.89,3075,60
369.93,3094,60
369.97,3097,60
370.01,3081,60
370.05,3086,60
370.09,3072,60
370.13,3041,60
370.17,3008,60
370.21,3018,60
370.25,3044,60
370.29,3026,61
370.33,2995,61
370.37,3027,61
370.41,3009,61
370.45,2991,61
370.49,3037,61
370.53,3043,61
370.57,3034,61
370.61,3048,61
370.65,3110,61
370.69,3103,61
370.73,3135,60
370.77,3133,61
370.81,3171,60
370.85,3173,60
370.89,3196,60
370.93,3227,61
370.97,3220,61
371.01,3189,61
371.05,3210,61
371.09,3212,61
371.13,3228,61
371.17,3224,61
371.21,3194,61
371.25,3186,61
371.29,3153,61
371.33,3141,61
371.37,3147,61
371.41,3134,61
371.45,3137,61
371.49,3130,61
371.53,3156,61
371.57,3169,61
371.61,3135,61
371.65,3141,61
371.69,3127,61
371.73,3142,61
371.77,3154,61
371.81,3140,61
371.85,3129,61
371.89,3158,61
371.93,3161,61
371.97,3129,61
372.01,3105,61
372.05,3121,61
372.09,3120,61
372.13,3080,61
372.17,3086,61
372.21,3077,61
372.25,3093,61
372.29,3089,61
372.33,3113,61
372.37,3068,61
372.41,3038,61
372.45,3048,61
372.49,3066,61
372.53,3038,61
372.57,3039,61
372.61,3003,61
372.65,3027,61
372.69,3017,61
372.73,3014,61
372.77,3036,61
372.81,3006,61
372.85,3004,61
372.89,2964,61
372.93,2991,61
372.97,3028,61
373.01,3064,61
373.05,3091,61
373.09,3116,61
373.13,3111,61
373.17,3059,61
373.21,3070,61
373.25,3091,61
373.29,3050,61
373.33,3037,61
373.37,3000,61
373.41,3006,61
373.45,2991,61
373.49,3023,61
373.53,3071,61
373.57,3101,61
373.61,3105,61
373.65,3080,61
373.69,3111,61
373.73,3091,61
373.77,3101,62
373.81,3080,62
373.85,3113,62
373.89,3115,61
373.93,3101,62
373.97,3113,61
374.01,3126,61
374.05,3100,61
374.09,3118,61
374.13,3140,61
374.17,3125,61
374.21,3143,62
374.25,3208,62
374.29,3229,61
374.33,3255,61
374.37,3222,62
374.41,3193,61
374.45,3209,61
374.49,3212,61
374.53,3211,62
374.57,3153,62
374.61,3180,62
374.65,3133,62
374.69,3110,62
374.73,3123,62
374.77,3112,62
374.81,3108,62
374.85,3093,62
374.89,3103,62
374.93,3082,62
374.97,3088,62
375.01,3097,62
375.05,3115,62
375.09,3087,62
375.13,3051,62
375.17,3081,62
375.21,3084,62
375.25,3112,62
375.29,3093,62
375.33,3030,62
375.37,2991,62
375.41,2972,62
375.45,2938,63
375.49,2933,62
375.53,2991,62
375.57,3000,62
375.61,2945,62
375.65,2988,62
375.69,3005,62
375.73,3024,62
375.77,2957,62
375.81,2990,62
375.85,3024,62
375.89,3014,62
375.93,2967,62
375.97,2988,62
376.01,2960,62
376.05,2979,62
376.09,2993,62
376.13,3012,62
376.17,2991,62
376.21,2987,62
376.25,2974,62
376.29,3002,62
376.33,3049,62
376.37,3072,62
376.41,3097,62
376.45,3073,62
376.49,3056,62
376.53,3082,63
376.57,3118,63
376.61,3129,63
376.65,3129,62
376.69,3149,62
376.73,3143,62
376.77,3175,62
376.81,3133,62
376.85,3139,62
376.89,3121,62
376.93,3132,62
376.97,3143,62
377.01,3123,62
377.05,3163,62
377.09,3172,62
377.13,3156,62
377.17,3113,62
377.21,3091,62
377.25,3078,63
377.29,3096,63
377.33,3118,63
377.37,3075,63
377.41,3058,63
377.45,3066,62
377.49,3079,62
377.53,3040,63
377.57,3072,63
377.61,3125,62
377.65,3123,62
377.69,3112,63
377.73,3105,63
377.77,3155,63
377.81,3125,63
377.85,3125,63
377.89,3142,63
377.93,3152,63
377.97,3163,63
378.01,3147,63
378.05,3161,63
378.09,3165,63
378.13,3180,63
378.17,3164,63
378.21,3177,63
378.25,3177,63
378.29,3116,63
378.33,3116,63
378.37,3150,63
378.41,3115,63
378.45,3110,64
378.49,3134,63
378.53,3082,63
378.57,3106,63
378.61,3088,63
378.65,3117,63
378.69,3115,63
378.73,3107,63
378.77,3073,63
378.81,3085,63
378.85,3073,63
378.89,3064,63
378.93,3099,64
378.97,3145,64
379.01,3137,63
379.05,3099,63
379.09,3101,63
379.13,3102,63
379.17,3103,63
379.21,3097,63
379.25,3072,63
379.29,3117,63
379.33,3102,63
379.37,3092,63
379.41,3101,63
379.45,3111,63
379.49,3111,63
379.53,3069,63
379.57,3095,63
379.61,3109,63
379.65,3109,63
379.69,3115,63
379.73,3134,63
379.77,3132,63
379.81,3086,63
379.85,3111,63
379.89,3113,63
379.93,3079,64
379.97,3089,64
380.01,3101,64
380.05,3107,63
380.09,3085,63
380.13,3016,64
380.17,3022,63
380.21,3010,63
380.25,3012,63
380.29,2992,63
380.33,3042,63
380.37,3061,63
380.41,3086,63
380.45,3087,63
380.49,3120,63
380.53,3133,63
380.57,3104,64
380.61,3071,63
380.65,3102,64
380.69,3119,64
380.73,3159,64
380.77,3184,64
380.81,3141,64
380.85,3180,64
380.89,3125,64
380.93,3146,64
380.97,3164,64
381.01,3189,64
381.05,3173,64
381.09,3207,64
381.13,3201,64
381.17,3185,64
381.21,3191,64
381.25,3151,64
381.29,3164,64
381.33,3136,64
381.37,3156,64
381.41,3171,64
381.45,3165,64
381.49,3158,64
381.53,3086,64
381.57,3148,64
381.61,3166,64
381.65,3147,64
381.69,3185,64
381.73,3196,64
381.77,3165,64
381.81,3174,64
381.85,3179,64
381.89,3142,64
381.93,3153,64
381.97,3169,64
382.01,3184,64
382.05,3159,64
382.09,3134,64
382.13,3106,64
382.17,3088,64
382.21,3107,64
382.25,3077,64
382.29,3123,64
382.33,3119,64
382.37,3131,64
382.41,3111,64
382.45,3103,64
382.49,3064,64
382.53,3074,64
382.57,3065,64
382.61,3102,64
382.65,3134,65
382.69,3136,64
382.73,3138,64
382.77,3158,64
382.81,3171,64
382.85,3151,64
382.89,3128,64
382.93,3134,64
382.97,3161,64
383.01,3129,64
383.05,3142,64
383.09,3140,64
383.13,3122,64
383.17,3139,64
383.21,3114,64
383.25,3121,64
383.29,3065,64
383.33,3087,64
383.37,3097,65
383.41,3081,65
383.45,3090,65
383.49,3080,64
383.53,3059,64
383.57,3082,64
383.61,3089,64
383.65,3112,64
383.69,3078,64
383.73,3079,64
383.77,3113,64
383.81,3143,64
383.85,3165,65
383.89,3149,65
383.93,3149,65
383.97,3131,64
384.01,3120,64
384.05,3138,65
384.09,3159,64
384.13,3141,64
384.17,3126,64
384.21,3120,64
384.25,3115,64
384.29,3116,64
384.33,3120,64
384.37,3157,64
384.41,3137,64
384.45,3153,64
384.49,3164,65
384.53,3169,65
384.57,3148,65
384.61,3124,65
384.65,3114,65
384.69,3117,64
384.73,3130,64
384.77,3072,64
384.81,2997,65
384.85,2996,64
384.89,3044,65
384.93,3056,65
384.97,3066,65
385.01,3084,65
385.05,3110,65
385.09,3135,65
385.13,3185,65
385.17,3189,65
385.21,3194,65
385.25,3152,65
385.29,3167,65
385.33,3150,65
385.37,3179,65
385.41,3172,65
385.45,3188,65
385.49,3199,65
385.53,3211,65
385.57,3175,65
385.61,3173,65
385.65,3182,66
385.69,3193,65
385.73,3172,65
385.77,3196,65
385.81,3174,65
385.85,3149,65
385.89,3163,65
385.93,3170,66
385.97,3189,65
386.01,3207,65
386.05,3216,65
386.09,3223,65
386.13,3173,65
386.17,3154,65
386.21,3165,65
386.25,3157,65
386.29,3144,65
386.33,3116,65
386.37,3125,65
386.41,3087,65
386.45,3102,65
386.49,3082,66
386.53,3098,66
386.57,3132,65
386.61,3121,65
386.65,3124,65
386.69,3132,65
386.73,3139,65
386.77,3091,65
386.81,3114,65
386.85,3156,65
386.89,3135,66
386.93,3169,66
386.97,3183,65
387.01,3160,65
387.05,3151,65
387.09,3161,65
387.13,3152,65
387.17,3120,65
387.21,3100,65
387.25,3072,65
387.29,3069,65
387.33,3033,65
387.37,3056,65
387.41,3071,65
387.45,3083,65
387.49,3096,65
387.53,3103,65
387.57,3142,65
387.61,3159,65
387.65,3143,66
387.69,3179,65
387.73,3198,66
387.77,3207,66
387.81,3218,66
387.85,3187,65
387.89,3186,65
387.93,3177,65
387.97,3168,66
388.01,3174,66
388.05,3146,66
388.09,3145,66
388.13,3148,66
388.17,3177,66
388.21,3134,66
388.25,3147,66
388.29,3156,66
388.33,3144,66
388.37,3161,66
388.41,3142,66
388.45,3148,66
388.49,3172,66
388.53,3132,66
388.57,3104,66
388.61,3085,66
388.65,3071,66
388.69,3061,66
388.73,3077,66
388.77,3109,66
388.81,3098,66
388.85,3094,66
388.89,3102,66
388.93,3120,66
388.97,3100,66
389.01,3098,66
389.05,3083,66
389.09,3088,66
389.13,3049,66
389.17,3023,66
389.21,3076,66
389.25,3071,66
389.29,3112,67
389.33,3135,66
389.37,3118,66
389.41,3113,66
389.45,3114,66
389.49,3139,66
389.53,3135,66
389.57,3095,66
389.61,3127,66
389.65,3107,66
389.69,3129,66
389.73,3105,66
389.77,3095,66
389.81,3115,66
389.85,3106,66
389.89,3122,66
389.93,3113,66
389.97,3136,66
390.01,3117,66
390.05,3114,66
390.09,3100,66
390.13,3113,66
390.17,3100,67
390.21,3103,66
390.25,3108,66
390.29,3083,66
390.33,3049,66
390.37,3070,66
390.41,3050,66
390.45,3019,66
390.49,3011,66
390.53,3028,66
390.57,3007,66
390.61,3025,66
390.65,3006,66
390.69,3029,66
390.73,3048,66
390.77,3014,66
390.81,2979,66
390.85,2965,66
390.89,2983,66
390.93,3021,66
390.97,3057,66
391.01,3074,66
391.05,3084,66
391.09,3037,66
391.13,3065,66
391.17,3096,66
391.21,3097,66
391.25,3025,66
391.29,3044,67
391.33,3067,67
391.37,3126,67
391.41,3113,67
391.45,3079,67
391.49,3117,66
391.53,3097,66
391.57,3098,67
391.61,3128,66
391.65,3170,66
391.69,3172,66
391.73,3173,67
391.77,3250,67
391.81,3325,67
391.85,3415,67
391.89,3538,67
391.93,3887,67
391.97,4141,67
392.01,4519,67
392.05,5110,67
392.09,5582,67
392.13,6092,67
392.17,6523,67
392.21,6925,67
392.25,7299,67
392.29,7564,67
392.33,7859,68
392.37,8062,67
392.41,8287,68
392.45,8498,67
392.49,8668,67
392.53,8748,67
392.57,8854,67
392.61,8957,67
392.65,9049,67
392.69,9129,67
392.73,9210,67
392.77,9285,67
392.81,9369,67
392.85,9392,68
392.89,9196,67
392.93,8282,67
392.97,7102,67
393.01,7329,68
393.05,7322,68
393.09,7600,67
393.13,7471,68
393.17,7564,67
393.21,7498,68
393.25,7718,67
393.29,7656,67
393.33,7763,68
393.37,7539,67
393.41,7672,68
393.45,7631,67
393.49,7690,67
393.53,7509,67
393.57,7507,67
393.61,7464,67
393.65,7438,67
393.69,7340,67
393.73,7132,68
393.77,7077,68
393.81,6869,67
393.85,6846,68
393.89,6524,67
393.93,6323,67
393.97,5986,68
394.01,5719,67
394.05,5403,67
394.09,5097,67
394.13,4913,67
394.17,4680,68
394.21,4597,67
394.25,4476,67
394.29,4489,67
394.33,4428,68
394.37,4422,67
394.41,4327,68
394.45,4329,68
394.49,4208,67
394.53,4163,67
394.57,4233,67
394.61,4302,68
394.65,4448,67
394.69,4463,67
394.73,4496,68
394.77,4420,67
394.81,4475,68
394.85,4509,67
394.89,4672,68
394.93,4743,67
394.97,4886,67
395.01,4900,67
395.05,4966,67
395.09,5129,67
395.13,5181,67
395.17,5326,68
395.21,5410,67
395.25,5538,67
395.29,5649,68
395.33,5773,67
395.37,5882,67
395.41,5977,67
395.45,5991,67
395.49,6153,67
395.53,6261,67
395.57,6358,67
395.61,6430,68
395.65,6510,67
395.69,6570,67
395.73,6654,67
395.77,6761,67
395.81,6816,68
395.85,6880,67
395.89,6975,67
395.93,7098,67
395.97,7115,67
396.01,7170,67
396.05,6863,67
396.09,6580,67
396.13,6100,67
396.17,5343,67
396.21,5574,67
396.25,5775,67
396.29,5890,67
396.33,5794,68
396.37,5765,67
396.41,5910,67
396.45,6072,67
396.49,6121,67
396.53,6113,67
396.57,6139,67
396.61,6244,68
396.65,6421,67
396.69,6447,67
396.73,6458,68
396.77,6509,67
396.81,6565,67
396.85,6615,67
396.89,6534,67
396.93,6070,67
396.97,5890,67
397.01,5966,67
397.05,6280,67
397.09,6321,67
397.13,6297,67
397.17,6208,67
397.21,6096,67
397.25,5984,67
397.29,5919,67
397.33,5874,67
397.37,5762,67
397.41,5655,67
397.45,5581,67
397.49,5524,67
397.53,5498,67
397.57,5495,67
397.61,5440,67
397.65,5334,67
397.69,5236,67
397.73,5227,67
397.77,5166,67
397.81,5078,67
397.85,5047,67
397.89,5042,67
397.93,4981,67
397.97,4931,67
398.01,4926,67
398.05,4880,67
398.09,4759,67
398.13,4633,67
398.17,4610,67
398.21,4578,67
398.25,4533,67
398.29,4548,67
398.33,4537,67
398.37,4504,67
398.41,4432,67
398.45,4481,67
398.49,4577,67
398.53,4568,67
398.57,4611,67
398.61,4606,67
398.65,4674,67
398.69,4651,67
398.73,4331,67
398.77,4248,67
398.81,4439,67
398.85,4547,67
398.89,4776,67
398.93,4714,67
398.97,4728,67
399.01,4667,67
399.05,4865,67
399.09,4995,67
399.13,5004,67
399.17,5046,67
399.21,5186,68
399.25,5152,67
399.29,5224,67
399.33,5283,67
399.37,5326,67
399.41,5402,67
399.45,5470,67
399.49,5510,67
399.53,5460,67
399.57,5518,67
399.61,5645,67
399.65,5748,67
399.69,5711,67
399.73,5663,67
399.77,5723,67
399.81,5744,67
399.85,5405,67
399.89,5125,67
399.93,4943,67
399.97,5050,67
400.01,5171,67
400.05,5256,67
400.09,5386,67
400.13,5321,67
400.17,5138,67
400.21,4995,67
400.25,4897,67
400.29,4866,67
400.33,4878,67
400.37,4846,67
400.41,4722,67
400.45,4601,67
400.49,4478,67
400.53,4427,67
400.57,4358,67
400.61,4251,67
400.65,4170,67
400.69,4087,67
400.73,4013,67
400.77,3939,67
400.81,3816,67
400.85,3746,67
400.89,3638,67
400.93,3518,67
400.97,3365,67
401.01,3205,67
401.05,3068,67
401.09,3147,67
401.13,3065,67
401.17,3075,67
401.21,3207,67
401.25,3201,67
401.29,3096,67
401.33,2984,67
401.37,2905,67
401.41,3138,67
401.45,3214,67
401.49,3320,67
401.53,3377,67
401.57,3407,67
401.61,3439,67
401.65,3337,67
401.69,3348,67
401.73,3270,67
401.77,3445,67
401.81,3289,67
401.85,3145,67
401.89,3122,67
401.93,3015,67
401.97,3079,67
402.01,3148,67
402.05,3214,67
402.09,3157,67
402.13,3049,67
402.17,3103,67
402.21,2946,67
402.25,2829,67
402.29,2753,67
402.33,2799,67
402.37,2907,67
402.41,2939,67
402.45,2944,67
402.49,2969,67
402.53,3036,67
402.57,3080,67
402.61,3120,67
402.65,3193,67
402.69,3388,67
402.73,3475,67
